"","lab","subid","diff","stimulus_num","method","age_group"
"15969","lppparisdescartes2","lppparisdescartes2_mb13tr",NA,6,"hpp","6-9 mo"
"15970","lppparisdescartes2","lppparisdescartes2_mb13tr",NA,7,"hpp","6-9 mo"
"15971","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,1,"hpp","6-9 mo"
"15972","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,1,"hpp","6-9 mo"
"15973","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,2,"hpp","6-9 mo"
"15974","lppparisdescartes2","lppparisdescartes2_mb26vb",-1.503,3,"hpp","6-9 mo"
"15975","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,4,"hpp","6-9 mo"
"15976","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,4,"hpp","6-9 mo"
"15977","lppparisdescartes2","lppparisdescartes2_mb26vb",-0.172,5,"hpp","6-9 mo"
"15978","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,6,"hpp","6-9 mo"
"15979","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,6,"hpp","6-9 mo"
"15980","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,7,"hpp","6-9 mo"
"15981","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,7,"hpp","6-9 mo"
"15982","lppparisdescartes2","lppparisdescartes2_mb26vb",NA,8,"hpp","6-9 mo"
"15983","lppparisdescartes2","lppparisdescartes2_mb30ph",-5.619,1,"hpp","6-9 mo"
"15984","lppparisdescartes2","lppparisdescartes2_mb30ph",-0.406,2,"hpp","6-9 mo"
"15985","lppparisdescartes2","lppparisdescartes2_mb30ph",1.266,3,"hpp","6-9 mo"
"15986","lppparisdescartes2","lppparisdescartes2_mb30ph",0.967000000000001,4,"hpp","6-9 mo"
"15987","lppparisdescartes2","lppparisdescartes2_mb30ph",4.073,5,"hpp","6-9 mo"
"15988","lppparisdescartes2","lppparisdescartes2_mb30ph",6.458,6,"hpp","6-9 mo"
"15989","lppparisdescartes2","lppparisdescartes2_mb30ph",NA,7,"hpp","6-9 mo"
"15990","lppparisdescartes2","lppparisdescartes2_mb30ph",NA,8,"hpp","6-9 mo"
"15991","lscppsl","lscppsl_3lscppsl",NA,5,"eyetracking","12-15 mo"
"15992","lscppsl","lscppsl_3lscppsl",NA,7,"eyetracking","12-15 mo"
"15993","lscppsl","lscppsl_3lscppsl",-2.24,1,"eyetracking","12-15 mo"
"15994","lscppsl","lscppsl_3lscppsl",NA,3,"eyetracking","12-15 mo"
"15995","lscppsl","lscppsl_3lscppsl",NA,2,"eyetracking","12-15 mo"
"15996","lscppsl","lscppsl_3lscppsl",NA,4,"eyetracking","12-15 mo"
"15997","lscppsl","lscppsl_3lscppsl",NA,6,"eyetracking","12-15 mo"
"15998","lscppsl","lscppsl_3lscppsl",NA,7,"eyetracking","12-15 mo"
"15999","lscppsl","lscppsl_4lscppsl",0.0260000000000002,5,"eyetracking","12-15 mo"
"16000","lscppsl","lscppsl_4lscppsl",NA,7,"eyetracking","12-15 mo"
"16001","lscppsl","lscppsl_4lscppsl",NA,1,"eyetracking","12-15 mo"
"16002","lscppsl","lscppsl_4lscppsl",NA,3,"eyetracking","12-15 mo"
"16003","lscppsl","lscppsl_4lscppsl",NA,2,"eyetracking","12-15 mo"
"16004","lscppsl","lscppsl_4lscppsl",NA,4,"eyetracking","12-15 mo"
"16005","lscppsl","lscppsl_4lscppsl",NA,6,"eyetracking","12-15 mo"
"16006","lscppsl","lscppsl_4lscppsl",NA,7,"eyetracking","12-15 mo"
"16007","lscppsl","lscppsl_4lscppsl",NA,3,"eyetracking","12-15 mo"
"16008","lscppsl","lscppsl_9lscppsl",NA,1,"eyetracking","12-15 mo"
"16009","lscppsl","lscppsl_9lscppsl",-14.251,2,"eyetracking","12-15 mo"
"16010","lscppsl","lscppsl_9lscppsl",12.585,3,"eyetracking","12-15 mo"
"16011","lscppsl","lscppsl_9lscppsl",-2.846,5,"eyetracking","12-15 mo"
"16012","lscppsl","lscppsl_9lscppsl",13.584,6,"eyetracking","12-15 mo"
"16013","lscppsl","lscppsl_9lscppsl",8.171,7,"eyetracking","12-15 mo"
"16014","lscppsl","lscppsl_9lscppsl",NA,1,"eyetracking","12-15 mo"
"16015","lscppsl","lscppsl_9lscppsl",NA,4,"eyetracking","12-15 mo"
"16016","lscppsl","lscppsl_11lscppsl",NA,5,"eyetracking","12-15 mo"
"16017","lscppsl","lscppsl_11lscppsl",9.899,7,"eyetracking","12-15 mo"
"16018","lscppsl","lscppsl_11lscppsl",NA,1,"eyetracking","12-15 mo"
"16019","lscppsl","lscppsl_11lscppsl",NA,2,"eyetracking","12-15 mo"
"16020","lscppsl","lscppsl_11lscppsl",-3.71,4,"eyetracking","12-15 mo"
"16021","lscppsl","lscppsl_11lscppsl",2.578,6,"eyetracking","12-15 mo"
"16022","lscppsl","lscppsl_11lscppsl",NA,1,"eyetracking","12-15 mo"
"16023","lscppsl","lscppsl_11lscppsl",NA,3,"eyetracking","12-15 mo"
"16024","lscppsl","lscppsl_13lscppsl",NA,1,"eyetracking","12-15 mo"
"16025","lscppsl","lscppsl_13lscppsl",NA,2,"eyetracking","12-15 mo"
"16026","lscppsl","lscppsl_13lscppsl",NA,3,"eyetracking","12-15 mo"
"16027","lscppsl","lscppsl_13lscppsl",NA,4,"eyetracking","12-15 mo"
"16028","lscppsl","lscppsl_13lscppsl",-0.641,5,"eyetracking","12-15 mo"
"16029","lscppsl","lscppsl_13lscppsl",11.496,6,"eyetracking","12-15 mo"
"16030","lscppsl","lscppsl_13lscppsl",NA,7,"eyetracking","12-15 mo"
"16031","lscppsl","lscppsl_13lscppsl",NA,1,"eyetracking","12-15 mo"
"16032","lscppsl","lscppsl_13lscppsl",NA,3,"eyetracking","12-15 mo"
"16033","lscppsl","lscppsl_13lscppsl",NA,4,"eyetracking","12-15 mo"
"16034","lscppsl","lscppsl_13lscppsl",NA,7,"eyetracking","12-15 mo"
"16035","lscppsl","lscppsl_14lscppsl",NA,1,"eyetracking","12-15 mo"
"16036","lscppsl","lscppsl_14lscppsl",NA,2,"eyetracking","12-15 mo"
"16037","lscppsl","lscppsl_14lscppsl",NA,3,"eyetracking","12-15 mo"
"16038","lscppsl","lscppsl_14lscppsl",NA,4,"eyetracking","12-15 mo"
"16039","lscppsl","lscppsl_14lscppsl",NA,5,"eyetracking","12-15 mo"
"16040","lscppsl","lscppsl_14lscppsl",NA,7,"eyetracking","12-15 mo"
"16041","lscppsl","lscppsl_14lscppsl",NA,1,"eyetracking","12-15 mo"
"16042","lscppsl","lscppsl_14lscppsl",NA,6,"eyetracking","12-15 mo"
"16043","lscppsl","lscppsl_17lscppsl",NA,1,"eyetracking","12-15 mo"
"16044","lscppsl","lscppsl_17lscppsl",NA,2,"eyetracking","12-15 mo"
"16045","lscppsl","lscppsl_17lscppsl",NA,3,"eyetracking","12-15 mo"
"16046","lscppsl","lscppsl_17lscppsl",NA,4,"eyetracking","12-15 mo"
"16047","lscppsl","lscppsl_17lscppsl",-8.685,5,"eyetracking","12-15 mo"
"16048","lscppsl","lscppsl_17lscppsl",NA,6,"eyetracking","12-15 mo"
"16049","lscppsl","lscppsl_17lscppsl",-0.258,7,"eyetracking","12-15 mo"
"16050","lscppsl","lscppsl_17lscppsl",NA,2,"eyetracking","12-15 mo"
"16051","lscppsl","lscppsl_17lscppsl",NA,4,"eyetracking","12-15 mo"
"16052","lscppsl","lscppsl_21lscppsl",10.364,1,"eyetracking","12-15 mo"
"16053","lscppsl","lscppsl_21lscppsl",1.4,2,"eyetracking","12-15 mo"
"16054","lscppsl","lscppsl_21lscppsl",NA,3,"eyetracking","12-15 mo"
"16055","lscppsl","lscppsl_21lscppsl",NA,5,"eyetracking","12-15 mo"
"16056","lscppsl","lscppsl_21lscppsl",NA,7,"eyetracking","12-15 mo"
"16057","lscppsl","lscppsl_21lscppsl",NA,4,"eyetracking","12-15 mo"
"16058","lscppsl","lscppsl_21lscppsl",NA,6,"eyetracking","12-15 mo"
"16059","lscppsl","lscppsl_23lscppsl",-2.627,5,"eyetracking","12-15 mo"
"16060","lscppsl","lscppsl_23lscppsl",5.374,7,"eyetracking","12-15 mo"
"16061","lscppsl","lscppsl_23lscppsl",-1.085,1,"eyetracking","12-15 mo"
"16062","lscppsl","lscppsl_23lscppsl",NA,3,"eyetracking","12-15 mo"
"16063","lscppsl","lscppsl_23lscppsl",NA,2,"eyetracking","12-15 mo"
"16064","lscppsl","lscppsl_23lscppsl",NA,4,"eyetracking","12-15 mo"
"16065","lscppsl","lscppsl_23lscppsl",NA,6,"eyetracking","12-15 mo"
"16066","lscppsl","lscppsl_24lscppsl",NA,5,"eyetracking","12-15 mo"
"16067","lscppsl","lscppsl_24lscppsl",NA,7,"eyetracking","12-15 mo"
"16068","lscppsl","lscppsl_24lscppsl",NA,3,"eyetracking","12-15 mo"
"16069","lscppsl","lscppsl_24lscppsl",NA,2,"eyetracking","12-15 mo"
"16070","lscppsl","lscppsl_24lscppsl",NA,4,"eyetracking","12-15 mo"
"16071","lscppsl","lscppsl_24lscppsl",NA,6,"eyetracking","12-15 mo"
"16072","lscppsl","lscppsl_24lscppsl",NA,5,"eyetracking","12-15 mo"
"16073","lscppsl","lscppsl_24lscppsl",NA,7,"eyetracking","12-15 mo"
"16074","lscppsl","lscppsl_24lscppsl",NA,1,"eyetracking","12-15 mo"
"16075","lscppsl","lscppsl_24lscppsl",NA,3,"eyetracking","12-15 mo"
"16076","lscppsl","lscppsl_26lscppsl",NA,1,"eyetracking","12-15 mo"
"16077","lscppsl","lscppsl_26lscppsl",-9.383,2,"eyetracking","12-15 mo"
"16078","lscppsl","lscppsl_26lscppsl",NA,3,"eyetracking","12-15 mo"
"16079","lscppsl","lscppsl_26lscppsl",1.907,4,"eyetracking","12-15 mo"
"16080","lscppsl","lscppsl_26lscppsl",NA,5,"eyetracking","12-15 mo"
"16081","lscppsl","lscppsl_26lscppsl",-3.558,6,"eyetracking","12-15 mo"
"16082","lscppsl","lscppsl_26lscppsl",NA,7,"eyetracking","12-15 mo"
"16083","lscppsl","lscppsl_26lscppsl",NA,1,"eyetracking","12-15 mo"
"16084","lscppsl","lscppsl_26lscppsl",NA,3,"eyetracking","12-15 mo"
"16085","lscppsl","lscppsl_26lscppsl",NA,5,"eyetracking","12-15 mo"
"16086","lscppsl","lscppsl_26lscppsl",NA,7,"eyetracking","12-15 mo"
"16087","lscppsl","lscppsl_27lscppsl",-0.359,5,"eyetracking","12-15 mo"
"16088","lscppsl","lscppsl_27lscppsl",NA,7,"eyetracking","12-15 mo"
"16089","lscppsl","lscppsl_27lscppsl",-2.838,1,"eyetracking","12-15 mo"
"16090","lscppsl","lscppsl_27lscppsl",NA,3,"eyetracking","12-15 mo"
"16091","lscppsl","lscppsl_27lscppsl",-2.518,4,"eyetracking","12-15 mo"
"16092","lscppsl","lscppsl_27lscppsl",NA,6,"eyetracking","12-15 mo"
"16093","lscppsl","lscppsl_27lscppsl",NA,7,"eyetracking","12-15 mo"
"16094","lscppsl","lscppsl_27lscppsl",NA,3,"eyetracking","12-15 mo"
"16095","lscppsl","lscppsl_27lscppsl",NA,2,"eyetracking","12-15 mo"
"16096","lscppsl","lscppsl_29lscppsl",-0.555,1,"eyetracking","12-15 mo"
"16097","lscppsl","lscppsl_29lscppsl",NA,2,"eyetracking","12-15 mo"
"16098","lscppsl","lscppsl_29lscppsl",NA,3,"eyetracking","12-15 mo"
"16099","lscppsl","lscppsl_29lscppsl",NA,5,"eyetracking","12-15 mo"
"16100","lscppsl","lscppsl_29lscppsl",NA,6,"eyetracking","12-15 mo"
"16101","lscppsl","lscppsl_29lscppsl",NA,2,"eyetracking","12-15 mo"
"16102","lscppsl","lscppsl_34lscppsl",NA,1,"eyetracking","12-15 mo"
"16103","lscppsl","lscppsl_34lscppsl",NA,2,"eyetracking","12-15 mo"
"16104","lscppsl","lscppsl_34lscppsl",NA,3,"eyetracking","12-15 mo"
"16105","lscppsl","lscppsl_34lscppsl",NA,4,"eyetracking","12-15 mo"
"16106","lscppsl","lscppsl_34lscppsl",NA,5,"eyetracking","12-15 mo"
"16107","lscppsl","lscppsl_34lscppsl",NA,6,"eyetracking","12-15 mo"
"16108","lscppsl","lscppsl_34lscppsl",NA,7,"eyetracking","12-15 mo"
"16109","lscppsl","lscppsl_34lscppsl",NA,3,"eyetracking","12-15 mo"
"16110","lscppsl","lscppsl_34lscppsl",NA,4,"eyetracking","12-15 mo"
"16111","lscppsl","lscppsl_34lscppsl",NA,6,"eyetracking","12-15 mo"
"16112","madlabucsd","madlabucsd_mb03",9.41,5,"singlescreen","6-9 mo"
"16113","madlabucsd","madlabucsd_mb03",-4.4,7,"singlescreen","6-9 mo"
"16114","madlabucsd","madlabucsd_mb03",7.17,1,"singlescreen","6-9 mo"
"16115","madlabucsd","madlabucsd_mb03",3.69,3,"singlescreen","6-9 mo"
"16116","madlabucsd","madlabucsd_mb03",8.61,2,"singlescreen","6-9 mo"
"16117","madlabucsd","madlabucsd_mb03",4.87,4,"singlescreen","6-9 mo"
"16118","madlabucsd","madlabucsd_mb03",-8.09,6,"singlescreen","6-9 mo"
"16119","madlabucsd","madlabucsd_mb03",NA,8,"singlescreen","6-9 mo"
"16120","madlabucsd","madlabucsd_mb04",-6.77,5,"singlescreen","6-9 mo"
"16121","madlabucsd","madlabucsd_mb04",3.34,7,"singlescreen","6-9 mo"
"16122","madlabucsd","madlabucsd_mb04",0.45,1,"singlescreen","6-9 mo"
"16123","madlabucsd","madlabucsd_mb04",0.55,3,"singlescreen","6-9 mo"
"16124","madlabucsd","madlabucsd_mb04",-1.62,2,"singlescreen","6-9 mo"
"16125","madlabucsd","madlabucsd_mb04",-11.87,4,"singlescreen","6-9 mo"
"16126","madlabucsd","madlabucsd_mb04",-2.35,6,"singlescreen","6-9 mo"
"16127","madlabucsd","madlabucsd_mb05",7.82,1,"singlescreen","6-9 mo"
"16128","madlabucsd","madlabucsd_mb05",3.26,2,"singlescreen","6-9 mo"
"16129","madlabucsd","madlabucsd_mb05",7.07,3,"singlescreen","6-9 mo"
"16130","madlabucsd","madlabucsd_mb05",-3.91,4,"singlescreen","6-9 mo"
"16131","madlabucsd","madlabucsd_mb05",-7.06,5,"singlescreen","6-9 mo"
"16132","madlabucsd","madlabucsd_mb05",-9.3,6,"singlescreen","6-9 mo"
"16133","madlabucsd","madlabucsd_mb05",-5.35,7,"singlescreen","6-9 mo"
"16134","madlabucsd","madlabucsd_mb05",-3.66,8,"singlescreen","6-9 mo"
"16135","madlabucsd","madlabucsd_mb06",0,1,"singlescreen","6-9 mo"
"16136","madlabucsd","madlabucsd_mb06",-2.75,2,"singlescreen","6-9 mo"
"16137","madlabucsd","madlabucsd_mb06",4.39,3,"singlescreen","6-9 mo"
"16138","madlabucsd","madlabucsd_mb06",9.13,4,"singlescreen","6-9 mo"
"16139","madlabucsd","madlabucsd_mb06",4.94,5,"singlescreen","6-9 mo"
"16140","madlabucsd","madlabucsd_mb06",2.44,6,"singlescreen","6-9 mo"
"16141","madlabucsd","madlabucsd_mb06",1.78,7,"singlescreen","6-9 mo"
"16142","madlabucsd","madlabucsd_mb06",-1.34,8,"singlescreen","6-9 mo"
"16143","madlabucsd","madlabucsd_mb07",1,5,"singlescreen","6-9 mo"
"16144","madlabucsd","madlabucsd_mb07",-11.36,7,"singlescreen","6-9 mo"
"16145","madlabucsd","madlabucsd_mb07",-0.960000000000001,1,"singlescreen","6-9 mo"
"16146","madlabucsd","madlabucsd_mb07",0.76,3,"singlescreen","6-9 mo"
"16147","madlabucsd","madlabucsd_mb07",NA,2,"singlescreen","6-9 mo"
"16148","madlabucsd","madlabucsd_mb07",-6.75,4,"singlescreen","6-9 mo"
"16149","madlabucsd","madlabucsd_mb07",NA,6,"singlescreen","6-9 mo"
"16150","madlabucsd","madlabucsd_mb07",NA,8,"singlescreen","6-9 mo"
"16151","madlabucsd","madlabucsd_mb10",1.33,1,"singlescreen","6-9 mo"
"16152","madlabucsd","madlabucsd_mb10",7.53,2,"singlescreen","6-9 mo"
"16153","madlabucsd","madlabucsd_mb10",9.95,3,"singlescreen","6-9 mo"
"16154","madlabucsd","madlabucsd_mb10",-1.68,4,"singlescreen","6-9 mo"
"16155","madlabucsd","madlabucsd_mb10",1.38,5,"singlescreen","6-9 mo"
"16156","madlabucsd","madlabucsd_mb10",8.19,6,"singlescreen","6-9 mo"
"16157","madlabucsd","madlabucsd_mb10",NA,7,"singlescreen","6-9 mo"
"16158","madlabucsd","madlabucsd_mb10",NA,7,"singlescreen","6-9 mo"
"16159","madlabucsd","madlabucsd_mb10",2.75,8,"singlescreen","6-9 mo"
"16160","madlabucsd","madlabucsd_mb11",-0.190000000000001,5,"singlescreen","6-9 mo"
"16161","madlabucsd","madlabucsd_mb11",2.22,7,"singlescreen","6-9 mo"
"16162","madlabucsd","madlabucsd_mb11",-2.05,1,"singlescreen","6-9 mo"
"16163","madlabucsd","madlabucsd_mb11",9.98,3,"singlescreen","6-9 mo"
"16164","madlabucsd","madlabucsd_mb11",0.2,2,"singlescreen","6-9 mo"
"16165","madlabucsd","madlabucsd_mb11",0.65,4,"singlescreen","6-9 mo"
"16166","madlabucsd","madlabucsd_mb11",-4.23,6,"singlescreen","6-9 mo"
"16167","madlabucsd","madlabucsd_mb11",-3.48,8,"singlescreen","6-9 mo"
"16168","madlabucsd","madlabucsd_mb13",-0.710000000000001,1,"singlescreen","6-9 mo"
"16169","madlabucsd","madlabucsd_mb13",10.2,2,"singlescreen","6-9 mo"
"16170","madlabucsd","madlabucsd_mb13",4.74,3,"singlescreen","6-9 mo"
"16171","madlabucsd","madlabucsd_mb13",-1.12,4,"singlescreen","6-9 mo"
"16172","madlabucsd","madlabucsd_mb13",1.78,5,"singlescreen","6-9 mo"
"16173","madlabucsd","madlabucsd_mb13",NA,6,"singlescreen","6-9 mo"
"16174","madlabucsd","madlabucsd_mb13",NA,6,"singlescreen","6-9 mo"
"16175","madlabucsd","madlabucsd_mb13",NA,7,"singlescreen","6-9 mo"
"16176","madlabucsd","madlabucsd_mb13",NA,7,"singlescreen","6-9 mo"
"16177","madlabucsd","madlabucsd_mb13",NA,8,"singlescreen","6-9 mo"
"16178","madlabucsd","madlabucsd_mb15",-9.36,5,"singlescreen","6-9 mo"
"16179","madlabucsd","madlabucsd_mb15",-4.83,7,"singlescreen","6-9 mo"
"16180","madlabucsd","madlabucsd_mb15",NA,1,"singlescreen","6-9 mo"
"16181","madlabucsd","madlabucsd_mb15",NA,1,"singlescreen","6-9 mo"
"16182","madlabucsd","madlabucsd_mb15",NA,3,"singlescreen","6-9 mo"
"16183","madlabucsd","madlabucsd_mb15",NA,3,"singlescreen","6-9 mo"
"16184","madlabucsd","madlabucsd_mb15",-0.640000000000001,2,"singlescreen","6-9 mo"
"16185","madlabucsd","madlabucsd_mb15",NA,4,"singlescreen","6-9 mo"
"16186","madlabucsd","madlabucsd_mb15",NA,4,"singlescreen","6-9 mo"
"16187","madlabucsd","madlabucsd_mb15",-2.29,6,"singlescreen","6-9 mo"
"16188","madlabucsd","madlabucsd_mb15",-1.18,8,"singlescreen","6-9 mo"
"16189","madlabucsd","madlabucsd_mb16",-1.2,5,"singlescreen","6-9 mo"
"16190","madlabucsd","madlabucsd_mb16",4.04,7,"singlescreen","6-9 mo"
"16191","madlabucsd","madlabucsd_mb16",-0.0400000000000009,1,"singlescreen","6-9 mo"
"16192","madlabucsd","madlabucsd_mb16",0.65,3,"singlescreen","6-9 mo"
"16193","madlabucsd","madlabucsd_mb16",-0.00999999999999979,2,"singlescreen","6-9 mo"
"16194","madlabucsd","madlabucsd_mb16",8.21,4,"singlescreen","6-9 mo"
"16195","madlabucsd","madlabucsd_mb16",1.58,6,"singlescreen","6-9 mo"
"16196","madlabucsd","madlabucsd_mb16",6.25,8,"singlescreen","6-9 mo"
"16197","minddevlabbicocca","minddevlabbicocca_mb05",0.248999999999999,1,"singlescreen","6-9 mo"
"16198","minddevlabbicocca","minddevlabbicocca_mb05",2.163,2,"singlescreen","6-9 mo"
"16199","minddevlabbicocca","minddevlabbicocca_mb05",0.670000000000002,3,"singlescreen","6-9 mo"
"16200","minddevlabbicocca","minddevlabbicocca_mb05",-0.141999999999999,4,"singlescreen","6-9 mo"
"16201","minddevlabbicocca","minddevlabbicocca_mb05",1.963,5,"singlescreen","6-9 mo"
"16202","minddevlabbicocca","minddevlabbicocca_mb05",-8.204,6,"singlescreen","6-9 mo"
"16203","minddevlabbicocca","minddevlabbicocca_mb05",-0.424,7,"singlescreen","6-9 mo"
"16204","minddevlabbicocca","minddevlabbicocca_mb05",6.524,8,"singlescreen","6-9 mo"
"16205","minddevlabbicocca","minddevlabbicocca_mb06",-1.116,1,"singlescreen","6-9 mo"
"16206","minddevlabbicocca","minddevlabbicocca_mb06",-2.71,2,"singlescreen","6-9 mo"
"16207","minddevlabbicocca","minddevlabbicocca_mb06",-14.321,3,"singlescreen","6-9 mo"
"16208","minddevlabbicocca","minddevlabbicocca_mb06",-5.92,4,"singlescreen","6-9 mo"
"16209","minddevlabbicocca","minddevlabbicocca_mb06",10.165,5,"singlescreen","6-9 mo"
"16210","minddevlabbicocca","minddevlabbicocca_mb06",8.784,6,"singlescreen","6-9 mo"
"16211","minddevlabbicocca","minddevlabbicocca_mb06",-1.602,7,"singlescreen","6-9 mo"
"16212","minddevlabbicocca","minddevlabbicocca_mb06",4.399,8,"singlescreen","6-9 mo"
"16213","minddevlabbicocca","minddevlabbicocca_mb07",9.639,5,"singlescreen","6-9 mo"
"16214","minddevlabbicocca","minddevlabbicocca_mb07",-11.303,7,"singlescreen","6-9 mo"
"16215","minddevlabbicocca","minddevlabbicocca_mb07",-0.498999999999999,1,"singlescreen","6-9 mo"
"16216","minddevlabbicocca","minddevlabbicocca_mb07",-2.812,3,"singlescreen","6-9 mo"
"16217","minddevlabbicocca","minddevlabbicocca_mb07",-2.801,2,"singlescreen","6-9 mo"
